PERMNO,date,TICKER,COMNAM,PRC,CFACPR
22592,19791231,MMM,MINNESOTA MINING & MFG CO,50.25000,8.299608
22592,19800131,MMM,MINNESOTA MINING & MFG CO,49.50000,8.299608
22592,19800229,MMM,MINNESOTA MINING & MFG CO,50.00000,8.299608
22592,19800331,MMM,MINNESOTA MINING & MFG CO,49.75000,8.299608
22592,19800430,MMM,MINNESOTA MINING & MFG CO,52.75000,8.299608
22592,19800530,MMM,MINNESOTA MINING & MFG CO,54.25000,8.299608
22592,19800630,MMM,MINNESOTA MINING & MFG CO,53.12500,8.299608
22592,19800731,MMM,MINNESOTA MINING & MFG CO,58.75000,8.299608
22592,19800829,MMM,MINNESOTA MINING & MFG CO,57.87500,8.299608
22592,19800930,MMM,MINNESOTA MINING & MFG CO,59.62500,8.299608
22592,19801031,MMM,MINNESOTA MINING & MFG CO,55.87500,8.299608
22592,19801128,MMM,MINNESOTA MINING & MFG CO,60.62500,8.299608
22592,19801231,MMM,MINNESOTA MINING & MFG CO,59.00000,8.299608
22592,19810130,MMM,MINNESOTA MINING & MFG CO,58.12500,8.299608
22592,19810227,MMM,MINNESOTA MINING & MFG CO,62.75000,8.299608
22592,19810331,MMM,MINNESOTA MINING & MFG CO,63.12500,8.299608
22592,19810430,MMM,MINNESOTA MINING & MFG CO,60.50000,8.299608
22592,19810529,MMM,MINNESOTA MINING & MFG CO,56.25000,8.299608
22592,19810630,MMM,MINNESOTA MINING & MFG CO,57.50000,8.299608
22592,19810731,MMM,MINNESOTA MINING & MFG CO,54.25000,8.299608
22592,19810831,MMM,MINNESOTA MINING & MFG CO,51.37500,8.299608
22592,19810930,MMM,MINNESOTA MINING & MFG CO,50.00000,8.299608
22592,19811030,MMM,MINNESOTA MINING & MFG CO,49.62500,8.299608
22592,19811130,MMM,MINNESOTA MINING & MFG CO,54.25000,8.299608
22592,19811231,MMM,MINNESOTA MINING & MFG CO,54.50000,8.299608
22592,19820129,MMM,MINNESOTA MINING & MFG CO,56.12500,8.299608
22592,19820226,MMM,MINNESOTA MINING & MFG CO,54.87500,8.299608
22592,19820331,MMM,MINNESOTA MINING & MFG CO,54.50000,8.299608
22592,19820430,MMM,MINNESOTA MINING & MFG CO,54.87500,8.299608
22592,19820528,MMM,MINNESOTA MINING & MFG CO,51.37500,8.299608
22592,19820630,MMM,MINNESOTA MINING & MFG CO,53.25000,8.299608
22592,19820730,MMM,MINNESOTA MINING & MFG CO,53.12500,8.299608
22592,19820831,MMM,MINNESOTA MINING & MFG CO,61.50000,8.299608
22592,19820930,MMM,MINNESOTA MINING & MFG CO,63.62500,8.299608
22592,19821029,MMM,MINNESOTA MINING & MFG CO,72.75000,8.299608
22592,19821130,MMM,MINNESOTA MINING & MFG CO,74.12500,8.299608
22592,19821231,MMM,MINNESOTA MINING & MFG CO,75.00000,8.299608
22592,19830131,MMM,MINNESOTA MINING & MFG CO,75.25000,8.299608
22592,19830228,MMM,MINNESOTA MINING & MFG CO,78.12500,8.299608
22592,19830331,MMM,MINNESOTA MINING & MFG CO,78.12500,8.299608
22592,19830429,MMM,MINNESOTA MINING & MFG CO,85.00000,8.299608
22592,19830531,MMM,MINNESOTA MINING & MFG CO,86.75000,8.299608
22592,19830630,MMM,MINNESOTA MINING & MFG CO,83.75000,8.299608
22592,19830729,MMM,MINNESOTA MINING & MFG CO,79.50000,8.299608
22592,19830831,MMM,MINNESOTA MINING & MFG CO,78.37500,8.299608
22592,19830930,MMM,MINNESOTA MINING & MFG CO,83.12500,8.299608
22592,19831031,MMM,MINNESOTA MINING & MFG CO,85.00000,8.299608
22592,19831130,MMM,MINNESOTA MINING & MFG CO,85.62500,8.299608
22592,19831230,MMM,MINNESOTA MINING & MFG CO,82.50000,8.299608
22592,19840131,MMM,MINNESOTA MINING & MFG CO,77.50000,8.299608
22592,19840229,MMM,MINNESOTA MINING & MFG CO,75.37500,8.299608
22592,19840330,MMM,MINNESOTA MINING & MFG CO,72.75000,8.299608
22592,19840430,MMM,MINNESOTA MINING & MFG CO,75.62500,8.299608
22592,19840531,MMM,MINNESOTA MINING & MFG CO,74.87500,8.299608
22592,19840629,MMM,MINNESOTA MINING & MFG CO,77.12500,8.299608
22592,19840731,MMM,MINNESOTA MINING & MFG CO,75.75000,8.299608
22592,19840831,MMM,MINNESOTA MINING & MFG CO,82.50000,8.299608
22592,19840928,MMM,MINNESOTA MINING & MFG CO,75.62500,8.299608
22592,19841031,MMM,MINNESOTA MINING & MFG CO,81.37500,8.299608
22592,19841130,MMM,MINNESOTA MINING & MFG CO,78.25000,8.299608
22592,19841231,MMM,MINNESOTA MINING & MFG CO,78.62500,8.299608
22592,19850131,MMM,MINNESOTA MINING & MFG CO,84.37500,8.299608
22592,19850228,MMM,MINNESOTA MINING & MFG CO,82.00000,8.299608
22592,19850329,MMM,MINNESOTA MINING & MFG CO,82.25000,8.299608
22592,19850430,MMM,MINNESOTA MINING & MFG CO,77.00000,8.299608
22592,19850531,MMM,MINNESOTA MINING & MFG CO,75.00000,8.299608
22592,19850628,MMM,MINNESOTA MINING & MFG CO,78.00000,8.299608
22592,19850731,MMM,MINNESOTA MINING & MFG CO,80.00000,8.299608
22592,19850830,MMM,MINNESOTA MINING & MFG CO,76.50000,8.299608
22592,19850930,MMM,MINNESOTA MINING & MFG CO,76.00000,8.299608
22592,19851031,MMM,MINNESOTA MINING & MFG CO,77.75000,8.299608
22592,19851129,MMM,MINNESOTA MINING & MFG CO,84.37500,8.299608
22592,19851231,MMM,MINNESOTA MINING & MFG CO,89.75000,8.299608
22592,19860131,MMM,MINNESOTA MINING & MFG CO,90.87500,8.299608
22592,19860228,MMM,MINNESOTA MINING & MFG CO,98.75000,8.299608
22592,19860331,MMM,MINNESOTA MINING & MFG CO,105.25000,8.299608
22592,19860430,MMM,MINNESOTA MINING & MFG CO,104.75000,8.299608
22592,19860530,MMM,MINNESOTA MINING & MFG CO,106.62500,8.299608
22592,19860630,MMM,MINNESOTA MINING & MFG CO,113.75000,8.299608
22592,19860731,MMM,MINNESOTA MINING & MFG CO,111.00000,8.299608
22592,19860829,MMM,MINNESOTA MINING & MFG CO,112.37500,8.299608
22592,19860930,MMM,MINNESOTA MINING & MFG CO,100.62500,8.299608
22592,19861031,MMM,MINNESOTA MINING & MFG CO,109.25000,8.299608
22592,19861128,MMM,MINNESOTA MINING & MFG CO,112.00000,8.299608
22592,19861231,MMM,MINNESOTA MINING & MFG CO,116.62500,8.299608
22592,19870130,MMM,MINNESOTA MINING & MFG CO,129.37500,8.299608
22592,19870227,MMM,MINNESOTA MINING & MFG CO,127.50000,8.299608
22592,19870331,MMM,MINNESOTA MINING & MFG CO,129.37500,8.299608
22592,19870430,MMM,MINNESOTA MINING & MFG CO,127.75000,8.299608
22592,19870529,MMM,MINNESOTA MINING & MFG CO,127.87500,8.299608
22592,19870630,MMM,MINNESOTA MINING & MFG CO,70.87500,4.149804
22592,19870731,MMM,MINNESOTA MINING & MFG CO,73.75000,4.149804
22592,19870831,MMM,MINNESOTA MINING & MFG CO,79.87500,4.149804
22592,19870930,MMM,MINNESOTA MINING & MFG CO,81.75000,4.149804
22592,19871030,MMM,MINNESOTA MINING & MFG CO,59.00000,4.149804
22592,19871130,MMM,MINNESOTA MINING & MFG CO,58.25000,4.149804
22592,19871231,MMM,MINNESOTA MINING & MFG CO,64.37500,4.149804
22592,19880129,MMM,MINNESOTA MINING & MFG CO,60.50000,4.149804
22592,19880229,MMM,MINNESOTA MINING & MFG CO,59.00000,4.149804
22592,19880331,MMM,MINNESOTA MINING & MFG CO,57.50000,4.149804
22592,19880429,MMM,MINNESOTA MINING & MFG CO,59.12500,4.149804
22592,19880531,MMM,MINNESOTA MINING & MFG CO,61.75000,4.149804
22592,19880630,MMM,MINNESOTA MINING & MFG CO,66.00000,4.149804
22592,19880729,MMM,MINNESOTA MINING & MFG CO,63.87500,4.149804
22592,19880831,MMM,MINNESOTA MINING & MFG CO,60.37500,4.149804
22592,19880930,MMM,MINNESOTA MINING & MFG CO,64.37500,4.149804
22592,19881031,MMM,MINNESOTA MINING & MFG CO,60.75000,4.149804
22592,19881130,MMM,MINNESOTA MINING & MFG CO,60.37500,4.149804
22592,19881230,MMM,MINNESOTA MINING & MFG CO,62.00000,4.149804
22592,19890131,MMM,MINNESOTA MINING & MFG CO,68.50000,4.149804
22592,19890228,MMM,MINNESOTA MINING & MFG CO,65.12500,4.149804
22592,19890331,MMM,MINNESOTA MINING & MFG CO,67.00000,4.149804
22592,19890428,MMM,MINNESOTA MINING & MFG CO,71.50000,4.149804
22592,19890531,MMM,MINNESOTA MINING & MFG CO,72.75000,4.149804
22592,19890630,MMM,MINNESOTA MINING & MFG CO,71.00000,4.149804
22592,19890731,MMM,MINNESOTA MINING & MFG CO,76.00000,4.149804
22592,19890831,MMM,MINNESOTA MINING & MFG CO,79.00000,4.149804
22592,19890929,MMM,MINNESOTA MINING & MFG CO,75.12500,4.149804
22592,19891031,MMM,MINNESOTA MINING & MFG CO,71.62500,4.149804
22592,19891130,MMM,MINNESOTA MINING & MFG CO,77.00000,4.149804
22592,19891229,MMM,MINNESOTA MINING & MFG CO,79.62500,4.149804
24643,19791231,AA,ALUMINUM COMPANY AMER,54.87500,7.111109
24643,19800131,AA,ALUMINUM COMPANY AMER,63.50000,7.111109
24643,19800229,AA,ALUMINUM COMPANY AMER,66.75000,7.111109
24643,19800331,AA,ALUMINUM COMPANY AMER,58.25000,7.111109
24643,19800430,AA,ALUMINUM COMPANY AMER,55.00000,7.111109
24643,19800530,AA,ALUMINUM COMPANY AMER,59.62500,7.111109
24643,19800630,AA,ALUMINUM COMPANY AMER,58.75000,7.111109
24643,19800731,AA,ALUMINUM COMPANY AMER,69.00000,7.111109
24643,19800829,AA,ALUMINUM COMPANY AMER,67.75000,7.111109
24643,19800930,AA,ALUMINUM COMPANY AMER,72.50000,7.111109
24643,19801031,AA,ALUMINUM COMPANY AMER,66.87500,7.111109
24643,19801128,AA,ALUMINUM COMPANY AMER,64.75000,7.111109
24643,19801231,AA,ALUMINUM COMPANY AMER,59.62500,7.111109
24643,19810130,AA,ALUMINUM COMPANY AMER,61.37500,7.111109
24643,19810227,AA,ALUMINUM COMPANY AMER,33.50000,3.555554
24643,19810331,AA,ALUMINUM COMPANY AMER,35.00000,3.555554
24643,19810430,AA,ALUMINUM COMPANY AMER,33.75000,3.555554
24643,19810529,AA,ALUMINUM COMPANY AMER,32.75000,3.555554
24643,19810630,AA,ALUMINUM COMPANY AMER,29.75000,3.555554
24643,19810731,AA,ALUMINUM COMPANY AMER,28.25000,3.555554
24643,19810831,AA,ALUMINUM COMPANY AMER,27.00000,3.555554
24643,19810930,AA,ALUMINUM COMPANY AMER,26.25000,3.555554
24643,19811030,AA,ALUMINUM COMPANY AMER,24.12500,3.555554
24643,19811130,AA,ALUMINUM COMPANY AMER,26.37500,3.555554
24643,19811231,AA,ALUMINUM COMPANY AMER,25.62500,3.555554
24643,19820129,AA,ALUMINUM COMPANY AMER,23.00000,3.555554
24643,19820226,AA,ALUMINUM COMPANY AMER,23.50000,3.555554
24643,19820331,AA,ALUMINUM COMPANY AMER,24.62500,3.555554
24643,19820430,AA,ALUMINUM COMPANY AMER,25.00000,3.555554
24643,19820528,AA,ALUMINUM COMPANY AMER,23.75000,3.555554
24643,19820630,AA,ALUMINUM COMPANY AMER,22.75000,3.555554
24643,19820730,AA,ALUMINUM COMPANY AMER,23.50000,3.555554
24643,19820831,AA,ALUMINUM COMPANY AMER,28.87500,3.555554
24643,19820930,AA,ALUMINUM COMPANY AMER,26.00000,3.555554
24643,19821029,AA,ALUMINUM COMPANY AMER,27.75000,3.555554
24643,19821130,AA,ALUMINUM COMPANY AMER,26.37500,3.555554
24643,19821231,AA,ALUMINUM COMPANY AMER,31.00000,3.555554
24643,19830131,AA,ALUMINUM COMPANY AMER,32.87500,3.555554
24643,19830228,AA,ALUMINUM COMPANY AMER,33.25000,3.555554
24643,19830331,AA,ALUMINUM COMPANY AMER,32.12500,3.555554
24643,19830429,AA,ALUMINUM COMPANY AMER,32.00000,3.555554
24643,19830531,AA,ALUMINUM COMPANY AMER,37.87500,3.555554
24643,19830630,AA,ALUMINUM COMPANY AMER,37.00000,3.555554
24643,19830729,AA,ALUMINUM COMPANY AMER,39.00000,3.555554
24643,19830831,AA,ALUMINUM COMPANY AMER,47.25000,3.555554
24643,19830930,AA,ALUMINUM COMPANY AMER,44.75000,3.555554
24643,19831031,AA,ALUMINUM COMPANY AMER,41.25000,3.555554
24643,19831130,AA,ALUMINUM COMPANY AMER,45.12500,3.555554
24643,19831230,AA,ALUMINUM COMPANY AMER,44.87500,3.555554
24643,19840131,AA,ALUMINUM COMPANY AMER,41.75000,3.555554
24643,19840229,AA,ALUMINUM COMPANY AMER,37.50000,3.555554
24643,19840330,AA,ALUMINUM COMPANY AMER,40.50000,3.555554
24643,19840430,AA,ALUMINUM COMPANY AMER,35.12500,3.555554
24643,19840531,AA,ALUMINUM COMPANY AMER,33.87500,3.555554
24643,19840629,AA,ALUMINUM COMPANY AMER,34.00000,3.555554
24643,19840731,AA,ALUMINUM COMPANY AMER,31.37500,3.555554
24643,19840831,AA,ALUMINUM COMPANY AMER,35.75000,3.555554
24643,19840928,AA,ALUMINUM COMPANY AMER,33.00000,3.555554
24643,19841031,AA,ALUMINUM COMPANY AMER,36.25000,3.555554
24643,19841130,AA,ALUMINUM COMPANY AMER,35.50000,3.555554
24643,19841231,AA,ALUMINUM COMPANY AMER,37.00000,3.555554
24643,19850131,AA,ALUMINUM COMPANY AMER,38.25000,3.555554
24643,19850228,AA,ALUMINUM COMPANY AMER,37.00000,3.555554
24643,19850329,AA,ALUMINUM COMPANY AMER,34.25000,3.555554
24643,19850430,AA,ALUMINUM COMPANY AMER,30.62500,3.555554
24643,19850531,AA,ALUMINUM COMPANY AMER,32.25000,3.555554
24643,19850628,AA,ALUMINUM COMPANY AMER,34.25000,3.555554
24643,19850731,AA,ALUMINUM COMPANY AMER,36.00000,3.555554
24643,19850830,AA,ALUMINUM COMPANY AMER,35.62500,3.555554
24643,19850930,AA,ALUMINUM COMPANY AMER,33.00000,3.555554
24643,19851031,AA,ALUMINUM COMPANY AMER,31.87500,3.555554
24643,19851129,AA,ALUMINUM COMPANY AMER,35.87500,3.555554
24643,19851231,AA,ALUMINUM COMPANY AMER,38.50000,3.555554
24643,19860131,AA,ALUMINUM COMPANY AMER,42.00000,3.555554
24643,19860228,AA,ALUMINUM COMPANY AMER,44.50000,3.555554
24643,19860331,AA,ALUMINUM COMPANY AMER,42.37500,3.555554
24643,19860430,AA,ALUMINUM COMPANY AMER,40.37500,3.555554
24643,19860530,AA,ALUMINUM COMPANY AMER,41.00000,3.555554
24643,19860630,AA,ALUMINUM COMPANY AMER,38.12500,3.555554
24643,19860731,AA,ALUMINUM COMPANY AMER,33.75000,3.555554
24643,19860829,AA,ALUMINUM COMPANY AMER,37.00000,3.555554
24643,19860930,AA,ALUMINUM COMPANY AMER,37.00000,3.555554
24643,19861031,AA,ALUMINUM COMPANY AMER,36.37500,3.555554
24643,19861128,AA,ALUMINUM COMPANY AMER,34.62500,3.555554
24643,19861231,AA,ALUMINUM COMPANY AMER,33.87500,3.555554
24643,19870130,AA,ALUMINUM COMPANY AMER,39.75000,3.555554
24643,19870227,AA,ALUMINUM COMPANY AMER,41.00000,3.555554
24643,19870331,AA,ALUMINUM COMPANY AMER,42.62500,3.555554
24643,19870430,AA,ALUMINUM COMPANY AMER,47.62500,3.555554
24643,19870529,AA,ALUMINUM COMPANY AMER,47.75000,3.555554
24643,19870630,AA,ALUMINUM COMPANY AMER,53.37500,3.555554
24643,19870731,AA,ALUMINUM COMPANY AMER,63.62500,3.555554
24643,19870831,AA,ALUMINUM COMPANY AMER,54.50000,3.555554
24643,19870930,AA,ALUMINUM COMPANY AMER,61.62500,3.555554
24643,19871030,AA,ALUMINUM COMPANY AMER,43.00000,3.555554
24643,19871130,AA,ALUMINUM COMPANY AMER,44.00000,3.555554
24643,19871231,AA,ALUMINUM COMPANY AMER,46.75000,3.555554
24643,19880129,AA,ALUMINUM COMPANY AMER,41.00000,3.555554
24643,19880229,AA,ALUMINUM COMPANY AMER,46.75000,3.555554
24643,19880331,AA,ALUMINUM COMPANY AMER,43.50000,3.555554
24643,19880429,AA,ALUMINUM COMPANY AMER,43.87500,3.555554
24643,19880531,AA,ALUMINUM COMPANY AMER,46.00000,3.555554
24643,19880630,AA,ALUMINUM COMPANY AMER,53.25000,3.555554
24643,19880729,AA,ALUMINUM COMPANY AMER,52.87500,3.555554
24643,19880831,AA,ALUMINUM COMPANY AMER,50.75000,3.555554
24643,19880930,AA,ALUMINUM COMPANY AMER,52.75000,3.555554
24643,19881031,AA,ALUMINUM COMPANY AMER,55.62500,3.555554
24643,19881130,AA,ALUMINUM COMPANY AMER,53.00000,3.555554
24643,19881230,AA,ALUMINUM COMPANY AMER,56.00000,3.555554
24643,19890131,AA,ALUMINUM COMPANY AMER,64.62500,3.555554
24643,19890228,AA,ALUMINUM COMPANY AMER,61.50000,3.555554
24643,19890331,AA,ALUMINUM COMPANY AMER,59.87500,3.555554
24643,19890428,AA,ALUMINUM COMPANY AMER,63.25000,3.555554
24643,19890531,AA,ALUMINUM COMPANY AMER,64.75000,3.555554
24643,19890630,AA,ALUMINUM COMPANY AMER,64.12500,3.555554
24643,19890731,AA,ALUMINUM COMPANY AMER,69.00000,3.555554
24643,19890831,AA,ALUMINUM COMPANY AMER,77.00000,3.555554
24643,19890929,AA,ALUMINUM COMPANY AMER,76.75000,3.555554
24643,19891031,AA,ALUMINUM COMPANY AMER,70.00000,3.555554
24643,19891130,AA,ALUMINUM COMPANY AMER,72.50000,3.555554
24643,19891229,AA,ALUMINUM COMPANY AMER,75.00000,3.555554
59176,19791231,AXP,AMERICAN EXPRESS CO,29.87500,15.459392
59176,19800131,AXP,AMERICAN EXPRESS CO,29.37500,15.459392
59176,19800229,AXP,AMERICAN EXPRESS CO,28.00000,15.459392
59176,19800331,AXP,AMERICAN EXPRESS CO,29.50000,15.459392
59176,19800430,AXP,AMERICAN EXPRESS CO,33.75000,15.459392
59176,19800530,AXP,AMERICAN EXPRESS CO,34.00000,15.459392
59176,19800630,AXP,AMERICAN EXPRESS CO,34.87500,15.459392
59176,19800731,AXP,AMERICAN EXPRESS CO,37.37500,15.459392
59176,19800829,AXP,AMERICAN EXPRESS CO,35.00000,15.459392
59176,19800930,AXP,AMERICAN EXPRESS CO,36.12500,15.459392
59176,19801031,AXP,AMERICAN EXPRESS CO,33.37500,15.459392
59176,19801128,AXP,AMERICAN EXPRESS CO,34.62500,15.459392
59176,19801231,AXP,AMERICAN EXPRESS CO,40.25000,15.459392
59176,19810130,AXP,AMERICAN EXPRESS CO,43.50000,15.459392
59176,19810227,AXP,AMERICAN EXPRESS CO,44.25000,15.459392
59176,19810331,AXP,AMERICAN EXPRESS CO,45.62500,15.459392
59176,19810430,AXP,AMERICAN EXPRESS CO,43.87500,15.459392
59176,19810529,AXP,AMERICAN EXPRESS CO,49.00000,15.459392
59176,19810630,AXP,AMERICAN EXPRESS CO,48.37500,15.459392
59176,19810731,AXP,AMERICAN EXPRESS CO,46.37500,15.459392
59176,19810831,AXP,AMERICAN EXPRESS CO,42.00000,15.459392
59176,19810930,AXP,AMERICAN EXPRESS CO,41.25000,15.459392
59176,19811030,AXP,AMERICAN EXPRESS CO,45.25000,15.459392
59176,19811130,AXP,AMERICAN EXPRESS CO,46.87500,15.459392
59176,19811231,AXP,AMERICAN EXPRESS CO,44.12500,15.459392
59176,19820129,AXP,AMERICAN EXPRESS CO,44.50000,15.459392
59176,19820226,AXP,AMERICAN EXPRESS CO,45.75000,15.41863
59176,19820331,AXP,AMERICAN EXPRESS CO,47.00000,15.41863
59176,19820430,AXP,AMERICAN EXPRESS CO,48.50000,15.41863
59176,19820528,AXP,AMERICAN EXPRESS CO,42.50000,15.41863
59176,19820630,AXP,AMERICAN EXPRESS CO,40.25000,15.41863
59176,19820730,AXP,AMERICAN EXPRESS CO,37.62500,15.41863
59176,19820831,AXP,AMERICAN EXPRESS CO,46.25000,15.41863
59176,19820930,AXP,AMERICAN EXPRESS CO,48.37500,15.41863
59176,19821029,AXP,AMERICAN EXPRESS CO,58.50000,15.41863
59176,19821130,AXP,AMERICAN EXPRESS CO,68.62500,15.41863
59176,19821231,AXP,AMERICAN EXPRESS CO,64.25000,15.41863
59176,19830131,AXP,AMERICAN EXPRESS CO,65.25000,15.41863
59176,19830228,AXP,AMERICAN EXPRESS CO,58.62500,11.563975
59176,19830331,AXP,AMERICAN EXPRESS CO,62.00000,11.563975
59176,19830429,AXP,AMERICAN EXPRESS CO,67.12500,11.563975
59176,19830531,AXP,AMERICAN EXPRESS CO,69.87500,11.563975
59176,19830630,AXP,AMERICAN EXPRESS CO,71.50000,11.563975
59176,19830729,AXP,AMERICAN EXPRESS CO,63.50000,11.563975
59176,19830831,AXP,AMERICAN EXPRESS CO,42.50000,7.709317
59176,19830930,AXP,AMERICAN EXPRESS CO,36.87500,7.709317
59176,19831031,AXP,AMERICAN EXPRESS CO,33.12500,7.709317
59176,19831130,AXP,AMERICAN EXPRESS CO,34.37500,7.709317
59176,19831230,AXP,AMERICAN EXPRESS CO,32.62500,7.709317
59176,19840131,AXP,AMERICAN EXPRESS CO,30.00000,7.709317
59176,19840229,AXP,AMERICAN EXPRESS CO,28.75000,7.709317
59176,19840330,AXP,AMERICAN EXPRESS CO,31.62500,7.709317
59176,19840430,AXP,AMERICAN EXPRESS CO,29.75000,7.709317
59176,19840531,AXP,AMERICAN EXPRESS CO,26.00000,7.709317
59176,19840629,AXP,AMERICAN EXPRESS CO,28.75000,7.709317
59176,19840731,AXP,AMERICAN EXPRESS CO,27.75000,7.709317
59176,19840831,AXP,AMERICAN EXPRESS CO,32.75000,7.709317
59176,19840928,AXP,AMERICAN EXPRESS CO,34.50000,7.709317
59176,19841031,AXP,AMERICAN EXPRESS CO,37.00000,7.709317
59176,19841130,AXP,AMERICAN EXPRESS CO,35.37500,7.709317
59176,19841231,AXP,AMERICAN EXPRESS CO,37.62500,7.709317
59176,19850131,AXP,AMERICAN EXPRESS CO,42.87500,7.709317
59176,19850228,AXP,AMERICAN EXPRESS CO,42.75000,7.709317
59176,19850329,AXP,AMERICAN EXPRESS CO,41.37500,7.709317
59176,19850430,AXP,AMERICAN EXPRESS CO,43.12500,7.709317
59176,19850531,AXP,AMERICAN EXPRESS CO,46.00000,7.709317
59176,19850628,AXP,AMERICAN EXPRESS CO,47.50000,7.709317
59176,19850731,AXP,AMERICAN EXPRESS CO,44.25000,7.709317
59176,19850830,AXP,AMERICAN EXPRESS CO,41.25000,7.709317
59176,19850930,AXP,AMERICAN EXPRESS CO,41.50000,7.709317
59176,19851031,AXP,AMERICAN EXPRESS CO,45.50000,7.709317
59176,19851129,AXP,AMERICAN EXPRESS CO,48.87500,7.709317
59176,19851231,AXP,AMERICAN EXPRESS CO,53.00000,7.709317
59176,19860131,AXP,AMERICAN EXPRESS CO,56.25000,7.709317
59176,19860228,AXP,AMERICAN EXPRESS CO,65.75000,7.709317
59176,19860331,AXP,AMERICAN EXPRESS CO,68.75000,7.709317
59176,19860430,AXP,AMERICAN EXPRESS CO,60.12500,7.709317
59176,19860530,AXP,AMERICAN EXPRESS CO,62.50000,7.709317
59176,19860630,AXP,AMERICAN EXPRESS CO,62.50000,7.709317
59176,19860731,AXP,AMERICAN EXPRESS CO,60.00000,7.709317
59176,19860829,AXP,AMERICAN EXPRESS CO,65.87500,7.709317
59176,19860930,AXP,AMERICAN EXPRESS CO,56.25000,7.709317
59176,19861031,AXP,AMERICAN EXPRESS CO,58.62500,7.709317
59176,19861128,AXP,AMERICAN EXPRESS CO,57.50000,7.709317
59176,19861231,AXP,AMERICAN EXPRESS CO,56.62500,7.709317
59176,19870130,AXP,AMERICAN EXPRESS CO,68.00000,7.709317
59176,19870227,AXP,AMERICAN EXPRESS CO,74.00000,7.709317
59176,19870331,AXP,AMERICAN EXPRESS CO,74.37500,7.709317
59176,19870430,AXP,AMERICAN EXPRESS CO,68.12500,7.709317
59176,19870529,AXP,AMERICAN EXPRESS CO,33.75000,3.854659
59176,19870630,AXP,AMERICAN EXPRESS CO,34.25000,3.854659
59176,19870731,AXP,AMERICAN EXPRESS CO,36.87500,3.854659
59176,19870831,AXP,AMERICAN EXPRESS CO,37.12500,3.854659
59176,19870930,AXP,AMERICAN EXPRESS CO,35.87500,3.854659
59176,19871030,AXP,AMERICAN EXPRESS CO,24.12500,3.854659
59176,19871130,AXP,AMERICAN EXPRESS CO,22.37500,3.854659
59176,19871231,AXP,AMERICAN EXPRESS CO,22.87500,3.854659
59176,19880129,AXP,AMERICAN EXPRESS CO,26.25000,3.854659
59176,19880229,AXP,AMERICAN EXPRESS CO,26.00000,3.854659
59176,19880331,AXP,AMERICAN EXPRESS CO,24.37500,3.854659
59176,19880429,AXP,AMERICAN EXPRESS CO,24.00000,3.854659
59176,19880531,AXP,AMERICAN EXPRESS CO,25.25000,3.854659
59176,19880630,AXP,AMERICAN EXPRESS CO,27.50000,3.854659
59176,19880729,AXP,AMERICAN EXPRESS CO,28.12500,3.854659
59176,19880831,AXP,AMERICAN EXPRESS CO,28.62500,3.854659
59176,19880930,AXP,AMERICAN EXPRESS CO,28.00000,3.854659
59176,19881031,AXP,AMERICAN EXPRESS CO,27.12500,3.854659
59176,19881130,AXP,AMERICAN EXPRESS CO,27.00000,3.854659
59176,19881230,AXP,AMERICAN EXPRESS CO,26.62500,3.854659
59176,19890131,AXP,AMERICAN EXPRESS CO,30.75000,3.854659
59176,19890228,AXP,AMERICAN EXPRESS CO,29.50000,3.854659
59176,19890331,AXP,AMERICAN EXPRESS CO,31.62500,3.854659
59176,19890428,AXP,AMERICAN EXPRESS CO,32.50000,3.854659
59176,19890531,AXP,AMERICAN EXPRESS CO,32.37500,3.854659
59176,19890630,AXP,AMERICAN EXPRESS CO,33.25000,3.854659
59176,19890731,AXP,AMERICAN EXPRESS CO,37.25000,3.854659
59176,19890831,AXP,AMERICAN EXPRESS CO,37.12500,3.854659
59176,19890929,AXP,AMERICAN EXPRESS CO,36.12500,3.854659
59176,19891031,AXP,AMERICAN EXPRESS CO,36.37500,3.854659
59176,19891130,AXP,AMERICAN EXPRESS CO,35.50000,3.854659
59176,19891229,AXP,AMERICAN EXPRESS CO,34.87500,3.854659
