Date,Open,High,Low,Close,Adj Close,Volume
2014-12-01,124.400002,125.570000,119.410004,124.559998,112.934357,12439600
2015-01-01,123.930000,124.480003,119.300003,121.830002,111.861145,10422100
2015-02-01,121.660004,129.389999,119.940002,127.519997,117.085518,8195100
2015-03-01,128.500000,132.699997,125.239998,132.699997,121.841644,11496400
2015-04-01,128.949997,131.339996,127.559998,130.149994,119.525276,8549900
2015-05-01,128.830002,131.500000,127.599998,129.630005,119.047729,5104400
2015-06-01,130.029999,131.589996,126.709999,128.160004,117.697746,7079900
2015-07-01,128.679993,129.729996,125.449997,128.919998,118.395691,5858800
2015-08-01,129.100006,129.940002,111.000000,123.000000,112.958969,14488700
2015-09-01,121.059998,125.709999,113.620003,114.449997,105.106926,9880800
2015-10-01,116.779999,124.290001,115.080002,123.639999,114.624023,11104300
2015-11-01,123.839996,125.559998,119.500000,124.010002,114.967049,7218700
2015-12-01,124.510002,125.190002,117.180000,120.110001,111.351440,11619000
2016-01-01,118.129997,119.070000,103.410004,110.970001,103.402931,13605900
2016-02-01,110.260002,113.930000,102.849998,112.489998,104.819275,14731300
2016-03-01,113.440002,121.459999,112.919998,121.230003,112.963295,11287900
2016-04-01,120.419998,124.410004,118.930000,121.860001,113.820755,7386400
2016-05-01,122.230003,124.370003,118.940002,124.099998,115.912987,8614600
2016-06-01,123.570000,126.400002,116.510002,123.629997,115.473999,9732600
2016-07-01,123.370003,129.419998,121.440002,129.279999,121.213409,9190200
2016-08-01,129.250000,131.029999,126.650002,129.419998,121.344666,8467700
2016-09-01,129.600006,131.000000,125.830002,129.440002,121.363434,7197500
2016-10-01,129.080002,129.190002,124.529999,125.470001,118.112152,9141200
2016-11-01,125.629997,132.630005,122.680000,131.360001,123.656731,9897100
2016-12-01,131.850006,135.550003,130.000000,131.630005,123.910896,10660400
2017-01-01,132.850006,136.919998,131.880005,135.520004,128.192871,12550300
2017-02-01,136.050003,140.520004,134.750000,139.649994,132.099548,9033100
2017-03-01,140.740005,141.610001,136.539993,139.240005,131.711746,11499700
2017-04-01,139.399994,142.050003,137.070007,140.869995,133.697250,7939600
2017-05-01,141.210007,142.679993,138.250000,142.149994,134.912064,9534800
2017-06-01,142.539993,144.679993,141.330002,142.520004,135.263229,12260300
2017-07-01,143.300003,146.360001,141.339996,145.089996,138.156967,5950600
2017-08-01,145.529999,145.619995,140.539993,144.210007,137.319031,8681300
2017-09-01,144.669998,147.050003,142.929993,147.000000,139.975708,7290400
2017-10-01,147.020004,150.669998,146.839996,149.130005,142.499680,7251700
2017-11-01,149.889999,154.630005,147.800003,149.809998,143.149445,7960800
2017-12-01,153.899994,155.949997,150.929993,154.779999,147.898453,9285100
2018-01-01,155.330002,164.169998,154.979996,161.369995,154.843475,8750500
2018-02-01,160.889999,161.940002,145.899994,154.889999,148.625549,9460500
2018-03-01,154.809998,161.800003,151.190002,154.210007,147.973068,9516600
2018-04-01,153.710007,158.279999,149.369995,153.910004,148.166473,7069800
2018-05-01,153.399994,158.990005,150.960007,156.710007,150.861984,7084600
2018-06-01,157.649994,162.259995,155.779999,157.639999,151.757263,6948300
2018-07-01,156.679993,163.509995,156.259995,161.630005,156.143112,7493700
2018-08-01,161.339996,166.809998,159.820007,165.649994,160.026627,6390300
2018-09-01,165.470001,167.160004,163.529999,164.190002,158.616196,6815800
2018-10-01,164.860001,164.949997,143.929993,150.470001,146.031708,14378800
2018-11-01,150.869995,156.539993,147.190002,153.990005,149.447861,10990600
2018-12-01,156.179993,156.460007,129.509995,138.179993,134.104202,26584700
2019-01-01,136.220001,152.919998,134.679993,152.649994,148.913956,17444200
2019-02-01,152.979996,160.660004,152.380005,159.149994,155.254868,7910700
2019-03-01,160.220001,162.149994,154.740005,160.750000,156.815720,8267400
2019-04-01,161.779999,166.860001,161.630005,166.720001,163.199203,12435500
2019-05-01,167.059998,167.250000,155.869995,156.619995,153.312515,7600500
2019-06-01,156.660004,168.500000,156.139999,167.160004,163.629913,6446000
2019-07-01,169.050003,171.550003,167.529999,169.350006,166.350479,10257700
2019-08-01,169.059998,170.210007,159.470001,164.679993,161.763184,8588600
2019-09-01,163.509995,170.080002,162.850006,167.600006,164.631470,6153800
2019-10-01,168.100006,170.750000,160.679993,169.460007,166.988388,9487300
2019-11-01,170.350006,175.910004,170.210007,174.919998,172.368729,9380300
2019-12-01,175.089996,179.160004,170.949997,178.179993,175.581177,11885400
2020-01-01,179.139999,184.300003,176.990005,177.740005,176.125046,12976100
2020-02-01,178.639999,186.740005,157.240005,162.149994,160.676682,14149800
2020-03-01,163.229996,171.300003,110.050003,131.649994,130.453812,52993900
2020-04-01,127.339996,155.070007,123.110001,150.389999,149.772308,32691500
2020-05-01,147.740005,162.449997,141.009995,161.320007,160.657425,20669000
2020-06-01,161.449997,175.419998,156.720001,163.910004,163.236771,18223500
2020-07-01,164.139999,173.179993,162.789993,172.330002,172.330002,8827700
