Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,84.440002,84.540001,84.339996,84.379997,78.559975,16638700
2014-01-01,84.400002,84.550003,84.309998,84.550003,78.755569,17432400
2014-02-01,84.510002,84.580002,84.449997,84.559998,78.764847,82634300
2014-03-01,84.550003,84.589996,84.309998,84.449997,78.683830,68642700
2014-04-01,84.400002,84.570000,84.349998,84.519997,78.765793,20654600
2014-05-01,84.480003,84.680000,84.440002,84.650002,78.906570,14203900
2014-06-01,84.599998,84.660004,84.410004,84.559998,78.842247,13709200
2014-07-01,84.540001,84.550003,84.379997,84.470001,78.779762,25519100
2014-08-01,84.470001,84.680000,84.470001,84.599998,78.924339,37432900
2014-09-01,84.540001,84.580002,84.410004,84.510002,78.865562,29304800
2014-10-01,84.550003,85.370003,84.470001,84.699997,79.069061,77840400
2014-11-01,84.720001,84.779999,84.570000,84.760002,79.153191,53717000
2014-12-01,84.790001,84.809998,84.349998,84.459999,78.900032,21498200
2015-01-01,84.489998,84.980003,84.470001,84.800003,79.275757,19117000
2015-02-01,84.940002,84.949997,84.570000,84.699997,79.182251,18743100
2015-03-01,84.639999,84.879997,84.500000,84.629997,79.147591,19705700
2015-04-01,84.839996,84.980003,84.800003,84.889999,79.419762,27940700
2015-05-01,84.800003,84.910004,84.720001,84.820000,79.388908,30977700
2015-06-01,84.860001,84.889999,84.589996,84.730003,79.337379,42485300
2015-07-01,84.760002,84.989998,84.709999,84.769997,79.409447,50786800
2015-08-01,84.790001,85.050003,84.680000,84.930000,79.594978,62756400
2015-09-01,84.779999,85.000000,84.660004,84.989998,79.686905,51305000
2015-10-01,84.949997,85.120003,84.820000,84.830002,79.574440,110710000
2015-11-01,84.709999,84.779999,84.529999,84.570000,79.367905,60033700
2015-12-01,84.510002,84.620003,84.309998,84.360001,79.209099,47854900
2016-01-01,84.480003,84.910004,84.410004,84.910004,79.804832,52634800
2016-02-01,84.839996,85.180000,84.800003,84.959999,79.851830,36040600
2016-03-01,84.919998,85.059998,84.550003,85.029999,79.959984,53819700
2016-04-01,84.930000,85.059998,84.820000,85.010002,79.985413,33782800
2016-05-01,84.940002,85.099998,84.760002,84.860001,79.892204,33517300
2016-06-01,84.809998,85.349998,84.750000,85.320000,80.371613,31301400
2016-07-01,85.330002,85.349998,85.040001,85.230003,80.335098,32123300
2016-08-01,85.110001,85.199997,84.930000,84.980003,80.146431,25273000
2016-09-01,84.910004,85.110001,84.889999,85.040001,80.251045,39182100
2016-10-01,84.989998,84.989998,84.800003,84.949997,80.213295,34179300
2016-11-01,84.870003,85.000000,84.449997,84.500000,79.834389,59430600
2016-12-01,84.400002,84.529999,84.230003,84.449997,79.835091,33143400
2017-01-01,84.370003,84.570000,84.349998,84.540001,80.025307,32629600
2017-02-01,84.410004,84.669998,84.379997,84.519997,80.006386,21609300
2017-03-01,84.370003,84.570000,84.230003,84.519997,80.054688,21254800
2017-04-01,84.480003,84.699997,84.419998,84.620003,80.200645,16822700
2017-05-01,84.519997,84.639999,84.389999,84.620003,80.255745,17983600
2017-06-01,84.500000,84.599998,84.449997,84.489998,80.191185,23039000
2017-07-01,84.419998,84.589996,84.349998,84.580002,80.337357,17700300
2017-08-01,84.489998,84.699997,84.489998,84.680000,80.496193,17398300
2017-09-01,84.599998,84.720001,84.419998,84.449997,80.344986,15197500
2017-10-01,84.379997,84.550003,84.239998,84.300003,80.270531,20834500
2017-11-01,84.169998,84.260002,84.019997,84.040001,80.092186,25443300
2017-12-01,83.980003,84.070000,83.769997,83.849998,79.985130,24162900
2018-01-01,83.849998,83.849998,83.559998,83.610001,79.920761,27025000
2018-02-01,83.519997,83.699997,83.370003,83.440002,79.758255,31490100
2018-03-01,83.389999,83.570000,83.330002,83.559998,79.955193,29358600
2018-04-01,83.449997,83.529999,83.209999,83.269997,79.759903,33464500
2018-05-01,83.169998,83.639999,83.089996,83.459999,80.031937,47551100
2018-06-01,83.279999,83.410004,83.139999,83.370003,80.044632,67130900
2018-07-01,83.260002,83.290001,83.150002,83.190002,79.992584,38826600
2018-08-01,83.050003,83.349998,83.040001,83.339996,80.261986,37460900
2018-09-01,83.199997,83.250000,83.000000,83.089996,80.154167,24821600
2018-10-01,82.959999,83.190002,82.860001,83.080002,80.270706,69653400
2018-11-01,82.959999,83.269997,82.830002,83.250000,80.567787,57003700
2018-12-01,83.059998,83.669998,83.040001,83.620003,81.068321,108533700
2019-01-01,83.629997,83.849998,83.430000,83.830002,81.527145,84010900
2019-02-01,83.639999,83.790001,83.559998,83.750000,81.449341,75457200
2019-03-01,83.559998,84.209999,83.519997,84.120003,81.957756,56555000
2019-04-01,83.910004,84.110001,83.809998,84.110001,82.098999,56026800
2019-05-01,83.930000,84.589996,83.839996,84.559998,82.699471,49160800
2019-06-01,84.470001,84.849998,84.419998,84.779999,83.068695,101896600
2019-07-01,84.629997,84.699997,84.400002,84.570000,83.028870,35796500
2019-08-01,84.459999,85.120003,84.449997,85.080002,83.683563,52803300
2019-09-01,84.949997,85.070000,84.480003,84.820000,83.576057,49094800
2019-10-01,84.620003,85.070000,84.620003,84.949997,83.848038,46670100
2019-11-01,84.779999,84.809998,84.540001,84.769997,83.803772,41263800
2019-12-01,84.589996,84.779999,84.470001,84.629997,83.803459,37427200
2020-01-01,84.669998,85.139999,84.639999,85.120003,84.558998,46299600
2020-02-01,84.959999,85.769997,84.800003,85.730003,85.164978,50357500
2020-03-01,85.720001,86.779999,85.570000,86.669998,86.235550,260901600
2020-04-01,86.620003,86.800003,86.489998,86.800003,86.491005,101891000
2020-05-01,86.620003,86.730003,86.570000,86.660004,86.457237,70508900
2020-06-01,86.589996,86.629997,86.459999,86.610001,86.479088,83833000
2020-07-01,86.559998,86.580002,86.519997,86.580002,86.519028,42525400
